"SUMLEV","REGION","DIVISION","STATE","COUNTY","STNAME","CTYNAME","POPESTIMATE2020"
50,3,6,21,197,"Kentucky","Powell County",12218
50,3,6,21,199,"Kentucky","Pulaski County",65530
50,3,6,21,201,"Kentucky","Robertson County",2136
50,3,6,21,203,"Kentucky","Rockcastle County",16750
50,3,6,21,205,"Kentucky","Rowan County",24682
50,3,6,21,207,"Kentucky","Russell County",17998
50,3,6,21,209,"Kentucky","Scott County",58470
50,3,6,21,211,"Kentucky","Shelby County",49611
50,3,6,21,213,"Kentucky","Simpson County",18635
50,3,6,21,215,"Kentucky","Spencer County",19585
50,3,6,21,217,"Kentucky","Taylor County",25707
50,3,6,21,219,"Kentucky","Todd County",12448
50,3,6,21,221,"Kentucky","Trigg County",14776
50,3,6,21,223,"Kentucky","Trimble County",8481
50,3,6,21,225,"Kentucky","Union County",14443
50,3,6,21,227,"Kentucky","Warren County",134510
50,3,6,21,229,"Kentucky","Washington County",12147
50,3,6,21,231,"Kentucky","Wayne County",20209
50,3,6,21,233,"Kentucky","Webster County",12923
50,3,6,21,235,"Kentucky","Whitley County",36451
50,3,6,21,237,"Kentucky","Wolfe County",7106
50,3,6,21,239,"Kentucky","Woodford County",26765
40,3,7,22,0,"Louisiana","Louisiana",4645318
50,3,7,22,1,"Louisiana","Acadia Parish",61918
50,3,7,22,3,"Louisiana","Allen Parish",25440
50,3,7,22,5,"Louisiana","Ascension Parish",128665
50,3,7,22,7,"Louisiana","Assumption Parish",21621
50,3,7,22,9,"Louisiana","Avoyelles Parish",39966
50,3,7,22,11,"Louisiana","Beauregard Parish",37881
50,3,7,22,13,"Louisiana","Bienville Parish",12983
50,3,7,22,15,"Louisiana","Bossier Parish",127275
50,3,7,22,17,"Louisiana","Caddo Parish",237479
50,3,7,22,19,"Louisiana","Calcasieu Parish",203310
50,3,7,22,21,"Louisiana","Caldwell Parish",9839
50,3,7,22,23,"Louisiana","Cameron Parish",7003
50,3,7,22,25,"Louisiana","Catahoula Parish",9226
50,3,7,22,27,"Louisiana","Claiborne Parish",15508
50,3,7,22,29,"Louisiana","Concordia Parish",18914
50,3,7,22,31,"Louisiana","De Soto Parish",27650
50,3,7,22,33,"Louisiana","East Baton Rouge Parish",439729
50,3,7,22,35,"Louisiana","East Carroll Parish",6589
50,3,7,22,37,"Louisiana","East Feliciana Parish",18882
50,3,7,22,39,"Louisiana","Evangeline Parish",33276
50,3,7,22,41,"Louisiana","Franklin Parish",19723
50,3,7,22,43,"Louisiana","Grant Parish",22254
50,3,7,22,45,"Louisiana","Iberia Parish",68991
50,3,7,22,47,"Louisiana","Iberville Parish",32070
50,3,7,22,49,"Louisiana","Jackson Parish",15574
50,3,7,22,51,"Louisiana","Jefferson Parish",432346
50,3,7,22,53,"Louisiana","Jefferson Davis Parish",31208
50,3,7,22,55,"Louisiana","Lafayette Parish",246518
50,3,7,22,57,"Louisiana","Lafourche Parish",97596
50,3,7,22,59,"Louisiana","LaSalle Parish",15021
50,3,7,22,61,"Louisiana","Lincoln Parish",46552
50,3,7,22,63,"Louisiana","Livingston Parish",143737
50,3,7,22,65,"Louisiana","Madison Parish",10635
50,3,7,22,67,"Louisiana","Morehouse Parish",24227
50,3,7,22,69,"Louisiana","Natchitoches Parish",37655
50,3,7,22,71,"Louisiana","Orleans Parish",389476
50,3,7,22,73,"Louisiana","Ouachita Parish",152439
50,3,7,22,75,"Louisiana","Plaquemines Parish",23113
50,3,7,22,77,"Louisiana","Pointe Coupee Parish",21529
50,3,7,22,79,"Louisiana","Rapides Parish",128567
50,3,7,22,81,"Louisiana","Red River Parish",8286
50,3,7,22,83,"Louisiana","Richland Parish",20014
50,3,7,22,85,"Louisiana","Sabine Parish",23803
50,3,7,22,87,"Louisiana","St. Bernard Parish",47647
50,3,7,22,89,"Louisiana","St. Charles Parish",52987
50,3,7,22,91,"Louisiana","St. Helena Parish",10081
50,3,7,22,93,"Louisiana","St. James Parish",20727
50,3,7,22,95,"Louisiana","St. John the Baptist Parish",42516
50,3,7,22,97,"Louisiana","St. Landry Parish",81440
50,3,7,22,99,"Louisiana","St. Martin Parish",52954
50,3,7,22,101,"Louisiana","St. Mary Parish",48330
50,3,7,22,103,"Louisiana","St. Tammany Parish",263446
50,3,7,22,105,"Louisiana","Tangipahoa Parish",136765
50,3,7,22,107,"Louisiana","Tensas Parish",4178
50,3,7,22,109,"Louisiana","Terrebonne Parish",109859
50,3,7,22,111,"Louisiana","Union Parish",22170
50,3,7,22,113,"Louisiana","Vermilion Parish",59378
50,3,7,22,115,"Louisiana","Vernon Parish",47894
50,3,7,22,117,"Louisiana","Washington Parish",45773
50,3,7,22,119,"Louisiana","Webster Parish",37943
50,3,7,22,121,"Louisiana","West Baton Rouge Parish",26792
50,3,7,22,123,"Louisiana","West Carroll Parish",10646
50,3,7,22,125,"Louisiana","West Feliciana Parish",15465
50,3,7,22,127,"Louisiana","Winn Parish",13839
40,1,1,23,0,"Maine","Maine",1350141
50,1,1,23,1,"Maine","Androscoggin County",108547
50,1,1,23,3,"Maine","Aroostook County",66804
50,1,1,23,5,"Maine","Cumberland County",298111
50,1,1,23,7,"Maine","Franklin County",29986
50,1,1,23,9,"Maine","Hancock County",55088
50,1,1,23,11,"Maine","Kennebec County",122955
50,1,1,23,13,"Maine","Knox County",39951
50,1,1,23,15,"Maine","Lincoln County",34775
50,1,1,23,17,"Maine","Oxford County",58132
50,1,1,23,19,"Maine","Penobscot County",151655
50,1,1,23,21,"Maine","Piscataquis County",16996
50,1,1,23,23,"Maine","Sagadahoc County",36044
50,1,1,23,25,"Maine","Somerset County",50635
50,1,1,23,27,"Maine","Waldo County",39923
50,1,1,23,29,"Maine","Washington County",31473
50,1,1,23,31,"Maine","York County",209066
40,3,5,24,0,"Maryland","Maryland",6055802
50,3,5,24,1,"Maryland","Allegany County",70057
50,3,5,24,3,"Maryland","Anne Arundel County",582777
50,3,5,24,5,"Maryland","Baltimore County",826017
50,3,5,24,9,"Maryland","Calvert County",93072
50,3,5,24,11,"Maryland","Caroline County",33492
50,3,5,24,13,"Maryland","Carroll County",169092
50,3,5,24,15,"Maryland","Cecil County",103419
50,3,5,24,17,"Maryland","Charles County",164436
50,3,5,24,19,"Maryland","Dorchester County",31853
50,3,5,24,21,"Maryland","Frederick County",265161
50,3,5,24,23,"Maryland","Garrett County",28852
50,3,5,24,25,"Maryland","Harford County",256805
50,3,5,24,27,"Maryland","Howard County",328200
50,3,5,24,29,"Maryland","Kent County",19192
50,3,5,24,31,"Maryland","Montgomery County",1051816
50,3,5,24,33,"Maryland","Prince George's County",909612
50,3,5,24,35,"Maryland","Queen Anne's County",51167
50,3,5,24,37,"Maryland","St. Mary's County",114687
50,3,5,24,39,"Maryland","Somerset County",25453
50,3,5,24,41,"Maryland","Talbot County",36972
50,3,5,24,43,"Maryland","Washington County",151146
50,3,5,24,45,"Maryland","Wicomico County",103990
50,3,5,24,47,"Maryland","Worcester County",52403
50,3,5,24,510,"Maryland","Baltimore city",586131
40,1,1,25,0,"Massachusetts","Massachusetts",6893574
50,1,1,25,1,"Massachusetts","Barnstable County",213164
50,1,1,25,3,"Massachusetts","Berkshire County",124571
50,1,1,25,5,"Massachusetts","Bristol County",566765
50,1,1,25,7,"Massachusetts","Dukes County",17461
50,1,1,25,9,"Massachusetts","Essex County",791263
50,1,1,25,11,"Massachusetts","Franklin County",70267
50,1,1,25,13,"Massachusetts","Hampden County",463986
50,1,1,25,15,"Massachusetts","Hampshire County",161401
50,1,1,25,17,"Massachusetts","Middlesex County",1609379
50,1,1,25,19,"Massachusetts","Nantucket County",11376
50,1,1,25,21,"Massachusetts","Norfolk County",709409
50,1,1,25,23,"Massachusetts","Plymouth County",523738
50,1,1,25,25,"Massachusetts","Suffolk County",801582
50,1,1,25,27,"Massachusetts","Worcester County",829212
40,2,3,26,0,"Michigan","Michigan",9966555
50,2,3,26,1,"Michigan","Alcona County",10505
50,2,3,26,3,"Michigan","Alger County",9015
50,2,3,26,5,"Michigan","Allegan County",118927
50,2,3,26,7,"Michigan","Alpena County",28238
50,2,3,26,9,"Michigan","Antrim County",23449
50,2,3,26,11,"Michigan","Arenac County",14953
50,2,3,26,13,"Michigan","Baraga County",8164
50,2,3,26,15,"Michigan","Barry County",62061
50,2,3,26,17,"Michigan","Bay County",102387
50,2,3,26,19,"Michigan","Benzie County",17852
50,2,3,26,21,"Michigan","Berrien County",153025
50,2,3,26,23,"Michigan","Branch County",43424
50,2,3,26,25,"Michigan","Calhoun County",133580
50,2,3,26,27,"Michigan","Cass County",51584
50,2,3,26,29,"Michigan","Charlevoix County",26105
50,2,3,26,31,"Michigan","Cheboygan County",25365
50,2,3,26,33,"Michigan","Chippewa County",36958
50,2,3,26,35,"Michigan","Clare County",30771
50,2,3,26,37,"Michigan","Clinton County",79753
50,2,3,26,39,"Michigan","Crawford County",13981
50,2,3,26,41,"Michigan","Delta County",35612
50,2,3,26,43,"Michigan","Dickinson County",25112
50,2,3,26,45,"Michigan","Eaton County",110148
50,2,3,26,47,"Michigan","Emmet County",33342
50,2,3,26,49,"Michigan","Genesee County",404794
50,2,3,26,51,"Michigan","Gladwin County",25424
50,2,3,26,53,"Michigan","Gogebic County",13842
50,2,3,26,55,"Michigan","Grand Traverse County",93592
50,2,3,26,57,"Michigan","Gratiot County",40283
50,2,3,26,59,"Michigan","Hillsdale County",45658
50,2,3,26,61,"Michigan","Houghton County",35126
50,2,3,26,63,"Michigan","Huron County",30653
50,2,3,26,65,"Michigan","Ingham County",290609
50,2,3,26,67,"Michigan","Ionia County",64553
50,2,3,26,69,"Michigan","Iosco County",25140
50,2,3,26,71,"Michigan","Iron County",11066
50,2,3,26,73,"Michigan","Isabella County",69504
50,2,3,26,75,"Michigan","Jackson County",156920
50,2,3,26,77,"Michigan","Kalamazoo County",265988
50,2,3,26,79,"Michigan","Kalkaska County",18003
50,2,3,26,81,"Michigan","Kent County",658708
50,2,3,26,83,"Michigan","Keweenaw County",2119
50,2,3,26,85,"Michigan","Lake County",11587
50,2,3,26,87,"Michigan","Lapeer County",87635
50,2,3,26,89,"Michigan","Leelanau County",21743
50,2,3,26,91,"Michigan","Lenawee County",97808
50,2,3,26,93,"Michigan","Livingston County",192335
50,2,3,26,95,"Michigan","Luce County",6126
50,2,3,26,97,"Michigan","Mackinac County",10839
50,2,3,26,99,"Michigan","Macomb County",870791
50,2,3,26,101,"Michigan","Manistee County",24738
50,2,3,26,103,"Michigan","Marquette County",65834
50,2,3,26,105,"Michigan","Mason County",29164
50,2,3,26,107,"Michigan","Mecosta County",43907
50,2,3,26,109,"Michigan","Menominee County",22608
50,2,3,26,111,"Michigan","Midland County",83441
50,2,3,26,113,"Michigan","Missaukee County",15152
50,2,3,26,115,"Michigan","Monroe County",150568
50,2,3,26,117,"Michigan","Montcalm County",63476
50,2,3,26,119,"Michigan","Montmorency County",9337
50,2,3,26,121,"Michigan","Muskegon County",173883
50,2,3,26,123,"Michigan","Newaygo County",49348
50,2,3,26,125,"Michigan","Oakland County",1253459
50,2,3,26,127,"Michigan","Oceana County",26819
50,2,3,26,129,"Michigan","Ogemaw County",20923
50,2,3,26,131,"Michigan","Ontonagon County",5656
50,2,3,26,133,"Michigan","Osceola County",23466
50,2,3,26,135,"Michigan","Oscoda County",8368
50,2,3,26,137,"Michigan","Otsego County",24765
50,2,3,26,139,"Michigan","Ottawa County",294635
50,2,3,26,141,"Michigan","Presque Isle County",12665
50,2,3,26,143,"Michigan","Roscommon County",23986
50,2,3,26,145,"Michigan","Saginaw County",189868
50,2,3,26,147,"Michigan","St. Clair County",159293
50,2,3,26,149,"Michigan","St. Joseph County",60848
50,2,3,26,151,"Michigan","Sanilac County",40747
50,2,3,26,153,"Michigan","Schoolcraft County",8104
50,2,3,26,155,"Michigan","Shiawassee County",67738
50,2,3,26,157,"Michigan","Tuscola County",52289
50,2,3,26,159,"Michigan","Van Buren County",75474
50,2,3,26,161,"Michigan","Washtenaw County",366473
50,2,3,26,163,"Michigan","Wayne County",1740623
50,2,3,26,165,"Michigan","Wexford County",33743
40,2,4,27,0,"Minnesota","Minnesota",5657342
50,2,4,27,1,"Minnesota","Aitkin County",15848
50,2,4,27,3,"Minnesota","Anoka County",359921
50,2,4,27,5,"Minnesota","Becker County",34456
50,2,4,27,7,"Minnesota","Beltrami County",47442
50,2,4,27,9,"Minnesota","Benton County",40958
50,2,4,27,11,"Minnesota","Big Stone County",4923
50,2,4,27,13,"Minnesota","Blue Earth County",68241
50,2,4,27,15,"Minnesota","Brown County",24846
50,2,4,27,17,"Minnesota","Carlton County",35769
50,2,4,27,19,"Minnesota","Carver County",106565
50,2,4,27,21,"Minnesota","Cass County",29928
50,2,4,27,23,"Minnesota","Chippewa County",11758
50,2,4,27,25,"Minnesota","Chisago County",56794
50,2,4,27,27,"Minnesota","Clay County",64690
50,2,4,27,29,"Minnesota","Clearwater County",9017
50,2,4,27,31,"Minnesota","Cook County",5417
50,2,4,27,33,"Minnesota","Cottonwood County",11242
50,2,4,27,35,"Minnesota","Crow Wing County",65644
50,2,4,27,37,"Minnesota","Dakota County",431807
50,2,4,27,39,"Minnesota","Dodge County",20987
50,2,4,27,41,"Minnesota","Douglas County",38328
50,2,4,27,43,"Minnesota","Faribault County",13601
50,2,4,27,45,"Minnesota","Fillmore County",21135
50,2,4,27,47,"Minnesota","Freeborn County",30364
50,2,4,27,49,"Minnesota","Goodhue County",46318
50,2,4,27,51,"Minnesota","Grant County",6026
50,2,4,27,53,"Minnesota","Hennepin County",1268408
50,2,4,27,55,"Minnesota","Houston County",18632
50,2,4,27,57,"Minnesota","Hubbard County",21783
50,2,4,27,59,"Minnesota","Isanti County",41429
50,2,4,27,61,"Minnesota","Itasca County",45268
50,2,4,27,63,"Minnesota","Jackson County",9768
50,2,4,27,65,"Minnesota","Kanabec County",16416
50,2,4,27,67,"Minnesota","Kandiyohi County",43130
50,2,4,27,69,"Minnesota","Kittson County",4214
50,2,4,27,71,"Minnesota","Koochiching County",12059
50,2,4,27,73,"Minnesota","Lac qui Parle County",6527
50,2,4,27,75,"Minnesota","Lake County",10639
50,2,4,27,77,"Minnesota","Lake of the Woods County",3754
50,2,4,27,79,"Minnesota","Le Sueur County",28741
50,2,4,27,81,"Minnesota","Lincoln County",5568
50,2,4,27,83,"Minnesota","Lyon County",25271
50,2,4,27,85,"Minnesota","McLeod County",35710
50,2,4,27,87,"Minnesota","Mahnomen County",5473
50,2,4,27,89,"Minnesota","Marshall County",9321
50,2,4,27,91,"Minnesota","Martin County",19484
50,2,4,27,93,"Minnesota","Meeker County",23341
50,2,4,27,95,"Minnesota","Mille Lacs County",26146
50,2,4,27,97,"Minnesota","Morrison County",33187
50,2,4,27,99,"Minnesota","Mower County",40150
50,2,4,27,101,"Minnesota","Murray County",8155
50,2,4,27,103,"Minnesota","Nicollet County",34482
50,2,4,27,105,"Minnesota","Nobles County",21400
50,2,4,27,107,"Minnesota","Norman County",6338
50,2,4,27,109,"Minnesota","Olmsted County",159298
50,2,4,27,111,"Minnesota","Otter Tail County",58741
50,2,4,27,113,"Minnesota","Pennington County",13874
50,2,4,27,115,"Minnesota","Pine County",29359
50,2,4,27,117,"Minnesota","Pipestone County",9121
50,2,4,27,119,"Minnesota","Polk County",30900
50,2,4,27,121,"Minnesota","Pope County",11277
50,2,4,27,123,"Minnesota","Ramsey County",547903
50,2,4,27,125,"Minnesota","Red Lake County",4046
50,2,4,27,127,"Minnesota","Redwood County",15079
50,2,4,27,129,"Minnesota","Renville County",14403
50,2,4,27,131,"Minnesota","Rice County",67084
50,2,4,27,133,"Minnesota","Rock County",9301
50,2,4,27,135,"Minnesota","Roseau County",15117
50,2,4,27,137,"Minnesota","St. Louis County",198538
50,2,4,27,139,"Minnesota","Scott County",150689
50,2,4,27,141,"Minnesota","Sherburne County",98811
50,2,4,27,143,"Minnesota","Sibley County",14715
50,2,4,27,145,"Minnesota","Stearns County",162038
50,2,4,27,147,"Minnesota","Steele County",36596
50,2,4,27,149,"Minnesota","Stevens County",9765
50,2,4,27,151,"Minnesota","Swift County",9176
50,2,4,27,153,"Minnesota","Todd County",24732
50,2,4,27,155,"Minnesota","Traverse County",3218
50,2,4,27,157,"Minnesota","Wabasha County",21642
50,2,4,27,159,"Minnesota","Wadena County",13807
50,2,4,27,161,"Minnesota","Waseca County",18550
50,2,4,27,163,"Minnesota","Washington County",265476
50,2,4,27,165,"Minnesota","Watonwan County",10792
50,2,4,27,167,"Minnesota","Wilkin County",6161
50,2,4,27,169,"Minnesota","Winona County",50485
50,2,4,27,171,"Minnesota","Wright County",140249
50,2,4,27,173,"Minnesota","Yellow Medicine County",9580
40,3,6,28,0,"Mississippi","Mississippi",2966786
50,3,6,28,1,"Mississippi","Adams County",30275
50,3,6,28,3,"Mississippi","Alcorn County",36889
50,3,6,28,5,"Mississippi","Amite County",12205
50,3,6,28,7,"Mississippi","Attala County",18004
50,3,6,28,9,"Mississippi","Benton County",8351
50,3,6,28,11,"Mississippi","Bolivar County",30142
50,3,6,28,13,"Mississippi","Calhoun County",14241
50,3,6,28,15,"Mississippi","Carroll County",9732
50,3,6,28,17,"Mississippi","Chickasaw County",16951
50,3,6,28,19,"Mississippi","Choctaw County",8063
50,3,6,28,21,"Mississippi","Claiborne County",8911
50,3,6,28,23,"Mississippi","Clarke County",15299
50,3,6,28,25,"Mississippi","Clay County",19352
50,3,6,28,27,"Mississippi","Coahoma County",21564
50,3,6,28,29,"Mississippi","Copiah County",27933
50,3,6,28,31,"Mississippi","Covington County",18518
50,3,6,28,33,"Mississippi","DeSoto County",188275
50,3,6,28,35,"Mississippi","Forrest County",75009
50,3,6,28,37,"Mississippi","Franklin County",7657
50,3,6,28,39,"Mississippi","George County",24425
50,3,6,28,41,"Mississippi","Greene County",13477
50,3,6,28,43,"Mississippi","Grenada County",20610
50,3,6,28,45,"Mississippi","Hancock County",48000
50,3,6,28,47,"Mississippi","Harrison County",208801
50,3,6,28,49,"Mississippi","Hinds County",227966
50,3,6,28,51,"Mississippi","Holmes County",16726
50,3,6,28,53,"Mississippi","Humphreys County",7827
50,3,6,28,55,"Mississippi","Issaquena County",1220
50,3,6,28,57,"Mississippi","Itawamba County",23261
50,3,6,28,59,"Mississippi","Jackson County",143802
50,3,6,28,61,"Mississippi","Jasper County",16332
50,3,6,28,63,"Mississippi","Jefferson County",6997
50,3,6,28,65,"Mississippi","Jefferson Davis County",10890
50,3,6,28,67,"Mississippi","Jones County",67993
50,3,6,28,69,"Mississippi","Kemper County",9521
50,3,6,28,71,"Mississippi","Lafayette County",54408
50,3,6,28,73,"Mississippi","Lamar County",64165
50,3,6,28,75,"Mississippi","Lauderdale County",73751
50,3,6,28,77,"Mississippi","Lawrence County",12480
50,3,6,28,79,"Mississippi","Leake County",22741
50,3,6,28,81,"Mississippi","Lee County",85466
50,3,6,28,83,"Mississippi","Leflore County",27854
50,3,6,28,85,"Mississippi","Lincoln County",33936
50,3,6,28,87,"Mississippi","Lowndes County",58309
50,3,6,28,89,"Mississippi","Madison County",106871
50,3,6,28,91,"Mississippi","Marion County",24441
50,3,6,28,93,"Mississippi","Marshall County",35301
50,3,6,28,95,"Mississippi","Monroe County",35123
50,3,6,28,97,"Mississippi","Montgomery County",9661
50,3,6,28,99,"Mississippi","Neshoba County",28996
50,3,6,28,101,"Mississippi","Newton County",20866
50,3,6,28,103,"Mississippi","Noxubee County",10236
50,3,6,28,105,"Mississippi","Oktibbeha County",49789
50,3,6,28,107,"Mississippi","Panola County",33848
50,3,6,28,109,"Mississippi","Pearl River County",55876
50,3,6,28,111,"Mississippi","Perry County",11862
50,3,6,28,113,"Mississippi","Pike County",38997
50,3,6,28,115,"Mississippi","Pontotoc County",32461
50,3,6,28,117,"Mississippi","Prentiss County",25013
50,3,6,28,119,"Mississippi","Quitman County",6760
50,3,6,28,121,"Mississippi","Rankin County",155975
50,3,6,28,123,"Mississippi","Scott County",28061
50,3,6,28,125,"Mississippi","Sharkey County",4160
50,3,6,28,127,"Mississippi","Simpson County",26629
50,3,6,28,129,"Mississippi","Smith County",15779
50,3,6,28,131,"Mississippi","Stone County",18360
50,3,6,28,133,"Mississippi","Sunflower County",24740
50,3,6,28,135,"Mississippi","Tallahatchie County",13707
50,3,6,28,137,"Mississippi","Tate County",28539
50,3,6,28,139,"Mississippi","Tippah County",21748
50,3,6,28,141,"Mississippi","Tishomingo County",19275
50,3,6,28,143,"Mississippi","Tunica County",9392
50,3,6,28,145,"Mississippi","Union County",28866
50,3,6,28,147,"Mississippi","Walthall County",14294
50,3,6,28,149,"Mississippi","Warren County",44841
50,3,6,28,151,"Mississippi","Washington County",42837
50,3,6,28,153,"Mississippi","Wayne County",20317
50,3,6,28,155,"Mississippi","Webster County",9676
50,3,6,28,157,"Mississippi","Wilkinson County",8351
50,3,6,28,159,"Mississippi","Winston County",17845
50,3,6,28,161,"Mississippi","Yalobusha County",11982
50,3,6,28,163,"Mississippi","Yazoo County",26982
40,2,4,29,0,"Missouri","Missouri",6151548
50,2,4,29,1,"Missouri","Adair County",25399
50,2,4,29,3,"Missouri","Andrew County",17586
50,2,4,29,5,"Missouri","Atchison County",5096
50,2,4,29,7,"Missouri","Audrain County",24835
50,2,4,29,9,"Missouri","Barry County",35818
50,2,4,29,11,"Missouri","Barton County",11592
50,2,4,29,13,"Missouri","Bates County",16242
50,2,4,29,15,"Missouri","Benton County",19627
50,2,4,29,17,"Missouri","Bollinger County",12111
50,2,4,29,19,"Missouri","Boone County",182991
50,2,4,29,21,"Missouri","Buchanan County",86530
50,2,4,29,23,"Missouri","Butler County",42178
50,2,4,29,25,"Missouri","Caldwell County",9051
50,2,4,29,27,"Missouri","Callaway County",44887
50,2,4,29,29,"Missouri","Camden County",46414
50,2,4,29,31,"Missouri","Cape Girardeau County",79512
50,2,4,29,33,"Missouri","Carroll County",8554
50,2,4,29,35,"Missouri","Carter County",5991
50,2,4,29,37,"Missouri","Cass County",106806
50,2,4,29,39,"Missouri","Cedar County",14322
50,2,4,29,41,"Missouri","Chariton County",7360
50,2,4,29,43,"Missouri","Christian County",90655
50,2,4,29,45,"Missouri","Clark County",6830
50,2,4,29,47,"Missouri","Clay County",253463
50,2,4,29,49,"Missouri","Clinton County",20553
50,2,4,29,51,"Missouri","Cole County",76191
50,2,4,29,53,"Missouri","Cooper County",17102
50,2,4,29,55,"Missouri","Crawford County",23739
50,2,4,29,57,"Missouri","Dade County",7568
50,2,4,29,59,"Missouri","Dallas County",17219
50,2,4,29,61,"Missouri","Daviess County",8283
50,2,4,29,63,"Missouri","DeKalb County",10944
50,2,4,29,65,"Missouri","Dent County",15481
50,2,4,29,67,"Missouri","Douglas County",13344
50,2,4,29,69,"Missouri","Dunklin County",28878
50,2,4,29,71,"Missouri","Franklin County",104469
50,2,4,29,73,"Missouri","Gasconade County",14566
50,2,4,29,75,"Missouri","Gentry County",6484
50,2,4,29,77,"Missouri","Greene County",294997
50,2,4,29,79,"Missouri","Grundy County",9595
50,2,4,29,81,"Missouri","Harrison County",8321
50,2,4,29,83,"Missouri","Henry County",22076
50,2,4,29,85,"Missouri","Hickory County",9586
50,2,4,29,87,"Missouri","Holt County",4232
50,2,4,29,89,"Missouri","Howard County",10001
50,2,4,29,91,"Missouri","Howell County",40262
50,2,4,29,93,"Missouri","Iron County",10098
50,2,4,29,95,"Missouri","Jackson County",705925
50,2,4,29,97,"Missouri","Jasper County",121648
50,2,4,29,99,"Missouri","Jefferson County",226543
50,2,4,29,101,"Missouri","Johnson County",54219
50,2,4,29,103,"Missouri","Knox County",3940
50,2,4,29,105,"Missouri","Laclede County",35895
50,2,4,29,107,"Missouri","Lafayette County",33006
50,2,4,29,109,"Missouri","Lawrence County",38175
50,2,4,29,111,"Missouri","Lewis County",9810
50,2,4,29,113,"Missouri","Lincoln County",60119
50,2,4,29,115,"Missouri","Linn County",11830
50,2,4,29,117,"Missouri","Livingston County",14413
50,2,4,29,119,"Missouri","McDonald County",22900
50,2,4,29,121,"Missouri","Macon County",15095
50,2,4,29,123,"Missouri","Madison County",12113
50,2,4,29,125,"Missouri","Maries County",8795
50,2,4,29,127,"Missouri","Marion County",28423
50,2,4,29,129,"Missouri","Mercer County",3558
50,2,4,29,131,"Missouri","Miller County",25791
50,2,4,29,133,"Missouri","Mississippi County",12691
50,2,4,29,135,"Missouri","Moniteau County",15585
50,2,4,29,137,"Missouri","Monroe County",8672
50,2,4,29,139,"Missouri","Montgomery County",11294
50,2,4,29,141,"Missouri","Morgan County",20716
50,2,4,29,143,"Missouri","New Madrid County",16693
50,2,4,29,145,"Missouri","Newton County",58451
50,2,4,29,147,"Missouri","Nodaway County",21743
50,2,4,29,149,"Missouri","Oregon County",10411
50,2,4,29,151,"Missouri","Osage County",13535
50,2,4,29,153,"Missouri","Ozark County",9083
50,2,4,29,155,"Missouri","Pemiscot County",15600
50,2,4,29,157,"Missouri","Perry County",19194
50,2,4,29,159,"Missouri","Pettis County",42490
50,2,4,29,161,"Missouri","Phelps County",44414
50,2,4,29,163,"Missouri","Pike County",17552
50,2,4,29,165,"Missouri","Platte County",106532
50,2,4,29,167,"Missouri","Polk County",32490
50,2,4,29,169,"Missouri","Pulaski County",52709
50,2,4,29,171,"Missouri","Putnam County",4688
50,2,4,29,173,"Missouri","Ralls County",10299
50,2,4,29,175,"Missouri","Randolph County",24409
50,2,4,29,177,"Missouri","Ray County",22915
50,2,4,29,179,"Missouri","Reynolds County",6198
50,2,4,29,181,"Missouri","Ripley County",13300
50,2,4,29,183,"Missouri","St. Charles County",406204
50,2,4,29,185,"Missouri","St. Clair County",9689
50,2,4,29,186,"Missouri","Ste. Genevieve County",17924
50,2,4,29,187,"Missouri","St. Francois County",66485
50,2,4,29,189,"Missouri","St. Louis County",994020
50,2,4,29,195,"Missouri","Saline County",22858
50,2,4,29,197,"Missouri","Schuyler County",4534
50,2,4,29,199,"Missouri","Scotland County",4871
50,2,4,29,201,"Missouri","Scott County",38288
50,2,4,29,203,"Missouri","Shannon County",8203
50,2,4,29,205,"Missouri","Shelby County",5919
50,2,4,29,207,"Missouri","Stoddard County",29001
50,2,4,29,209,"Missouri","Stone County",32465
50,2,4,29,211,"Missouri","Sullivan County",6033
50,2,4,29,213,"Missouri","Taney County",56104
50,2,4,29,215,"Missouri","Texas County",25112
50,2,4,29,217,"Missouri","Vernon County",20388
50,2,4,29,219,"Missouri","Warren County",36594
50,2,4,29,221,"Missouri","Washington County",24604
50,2,4,29,223,"Missouri","Wayne County",12769
50,2,4,29,225,"Missouri","Webster County",39859
50,2,4,29,227,"Missouri","Worth County",1953
50,2,4,29,229,"Missouri","Wright County",18325
50,2,4,29,510,"Missouri","St. Louis city",297645
40,4,8,30,0,"Montana","Montana",1080577
50,4,8,30,1,"Montana","Beaverhead County",9483
50,4,8,30,3,"Montana","Big Horn County",13063
50,4,8,30,5,"Montana","Blaine County",6568
50,4,8,30,7,"Montana","Broadwater County",6444
50,4,8,30,9,"Montana","Carbon County",10921
50,4,8,30,11,"Montana","Carter County",1235
50,4,8,30,13,"Montana","Cascade County",81346
50,4,8,30,15,"Montana","Chouteau County",5699
50,4,8,30,17,"Montana","Custer County",11292
50,4,8,30,19,"Montana","Daniels County",1638
50,4,8,30,21,"Montana","Dawson County",8555
50,4,8,30,23,"Montana","Deer Lodge County",9204
50,4,8,30,25,"Montana","Fallon County",2826
50,4,8,30,27,"Montana","Fergus County",11104
50,4,8,30,29,"Montana","Flathead County",105851
50,4,8,30,31,"Montana","Gallatin County",116806
50,4,8,30,33,"Montana","Garfield County",1268
50,4,8,30,35,"Montana","Glacier County",13594
50,4,8,30,37,"Montana","Golden Valley County",827
50,4,8,30,39,"Montana","Granite County",3317
